measurement,valid,zero_ct,flip_poly_u,flip_msg_v,random_ct,boundary_coeff
7818,22000,20000,20000,20000,20000,20000
7819,22000,20000,20000,20000,20000,20000
7820,22000,20000,20000,20000,20000,20000
7821,22000,20000,20000,20000,20000,20000
7822,22000,20000,20000,20000,20000,20000
7823,22000,20000,20000,20000,20000,20000
7824,22000,20000,20000,20000,20000,20000
7825,22000,20000,20000,20000,20000,20000
7826,22000,20000,20000,20000,20000,20000
7827,22000,20000,20000,20000,20000,20000
7828,22000,20000,20000,20000,20000,20000
7829,22000,20000,20000,20000,20000,20000
7830,22000,20000,20000,20000,20000,20000
7831,22000,20000,20000,20000,20000,20000
7832,22000,20000,20000,20000,20000,20000
7833,22000,20000,20000,20000,20000,20000
7834,22000,20000,20000,20000,20000,20000
7835,22000,20000,20000,20000,20000,20000
7836,22000,20000,20000,20000,20000,20000
7837,22000,20000,20000,20000,20000,20000
7838,22000,20000,20000,20000,20000,20000
7839,22000,20000,20000,20000,20000,20000
7840,22000,20000,20000,20000,20000,20000
7841,22000,20000,20000,20000,20000,20000
7842,22000,20000,20000,20000,20000,20000
7843,22000,20000,20000,20000,20000,20000
7844,22000,20000,20000,20000,20000,20000
7845,22000,20000,20000,20000,20000,20000
7846,22000,20000,20000,20000,20000,20000
7847,22000,20000,20000,20000,20000,20000
7848,22000,20000,20000,20000,20000,20000
7849,22000,20000,20000,20000,20000,20000
7850,22000,20000,20000,20000,20000,20000
7851,22000,20000,20000,20000,20000,20000
7852,22000,20000,20000,20000,20000,20000
7853,22000,20000,20000,20000,20000,20000
7854,22000,20000,20000,20000,20000,20000
7855,22000,20000,20000,20000,20000,20000
7856,22000,20000,20000,20000,20000,20000
7857,22000,20000,20000,20000,20000,20000
7858,22000,20000,20000,20000,20000,20000
7859,22000,20000,20000,20000,20000,20000
7860,22000,20000,20000,20000,20000,20000
7861,22000,20000,20000,20000,20000,20000
7862,22000,20000,20000,20000,20000,20000
7863,22000,20000,20000,20000,20000,20000
7864,22000,20000,20000,20000,20000,20000
7865,22000,20000,20000,20000,20000,20000
7866,22000,20000,20000,20000,20000,20000
7867,22000,20000,20000,20000,20000,20000
7868,22000,20000,20000,20000,20000,20000
7869,22000,20000,20000,20000,20000,20000
7870,22000,20000,20000,20000,20000,20000
7871,22000,20000,20000,20000,20000,20000
7872,22000,20000,20000,20000,20000,20000
7873,22000,20000,20000,20000,20000,20000
7874,22000,20000,20000,20000,20000,20000
7875,22000,20000,20000,20000,20000,20000
7876,22000,20000,20000,20000,20000,20000
7877,22000,20000,20000,20000,20000,20000
7878,22000,20000,20000,20000,20000,20000
7879,22000,20000,20000,20000,20000,20000
7880,22000,20000,20000,20000,20000,20000
7881,22000,20000,20000,20000,20000,20000
7882,22000,20000,20000,20000,20000,20000
7883,22000,20000,20000,20000,20000,20000
7884,22000,20000,20000,20000,20000,20000
7885,22000,20000,20000,20000,20000,20000
7886,22000,20000,20000,20000,20000,20000
7887,22000,20000,20000,20000,20000,20000
7888,22000,20000,20000,20000,20000,20000
7889,22000,20000,20000,20000,20000,20000
7890,22000,20000,20000,20000,20000,20000
7891,22000,20000,20000,20000,20000,20000
7892,22000,20000,20000,20000,20000,20000
7893,22000,20000,20000,20000,20000,20000
7894,22000,20000,20000,20000,20000,20000
7895,22000,20000,20000,20000,20000,20000
7896,22000,20000,20000,20000,20000,20000
7897,22000,20000,20000,20000,20000,20000
7898,22000,20000,20000,20000,20000,20000
7899,22000,20000,20000,20000,20000,20000
7900,22000,20000,20000,20000,20000,20000
7901,22000,20000,20000,20000,20000,20000
7902,22000,20000,20000,20000,20000,20000
7903,22000,20000,20000,20000,20000,20000
7904,22000,20000,20000,20000,20000,20000
7905,22000,20000,20000,20000,20000,20000
7906,22000,20000,20000,20000,20000,20000
7907,22000,20000,20000,20000,20000,20000
7908,22000,20000,20000,20000,20000,20000
7909,22000,20000,20000,20000,20000,20000
7910,22000,20000,20000,20000,20000,20000
7911,22000,20000,20000,20000,20000,20000
7912,22000,20000,20000,20000,20000,20000
7913,22000,20000,20000,20000,20000,20000
7914,22000,20000,20000,20000,20000,20000
7915,22000,20000,20000,20000,20000,20000
7916,22000,20000,20000,20000,20000,20000
7917,22000,20000,20000,20000,20000,20000
7918,22000,20000,20000,20000,20000,20000
7919,22000,20000,20000,20000,20000,20000
7920,22000,20000,20000,20000,20000,20000
7921,22000,20000,20000,20000,20000,20000
7922,22000,20000,20000,20000,20000,20000
7923,22000,20000,20000,20000,20000,20000
7924,22000,20000,20000,20000,20000,20000
7925,22000,20000,20000,20000,20000,20000
7926,22000,20000,20000,20000,20000,20000
7927,22000,20000,20000,20000,20000,20000
7928,22000,20000,20000,20000,20000,20000
7929,22000,20000,20000,20000,20000,20000
7930,22000,20000,20000,20000,20000,20000
7931,22000,20000,20000,20000,20000,20000
7932,22000,20000,20000,20000,20000,20000
7933,22000,20000,20000,20000,20000,20000
7934,22000,20000,20000,20000,20000,20000
7935,22000,20000,20000,20000,20000,20000
7936,23000,20000,20000,20000,20000,20000
7937,23000,20000,20000,20000,20000,20000
7938,23000,20000,20000,20000,20000,20000
7939,23000,20000,20000,20000,20000,20000
7940,23000,20000,20000,20000,20000,20000
7941,23000,20000,20000,20000,20000,20000
7942,23000,20000,20000,20000,20000,20000
7943,23000,20000,20000,20000,20000,20000
7944,23000,20000,20000,20000,20000,20000
7945,23000,20000,20000,20000,20000,20000
7946,23000,20000,20000,20000,20000,20000
7947,23000,20000,20000,20000,20000,20000
7948,23000,20000,20000,20000,20000,20000
7949,23000,20000,20000,20000,20000,20000
7950,23000,20000,20000,20000,20000,20000
7951,23000,20000,20000,20000,20000,20000
7952,23000,20000,20000,20000,20000,20000
7953,23000,20000,20000,20000,20000,20000
7954,23000,20000,20000,20000,20000,20000
7955,23000,20000,20000,20000,20000,20000
7956,23000,20000,20000,20000,20000,20000
7957,23000,20000,20000,20000,20000,20000
7958,23000,20000,20000,20000,20000,20000
7959,23000,20000,20000,20000,20000,20000
7960,23000,20000,20000,20000,20000,20000
7961,23000,20000,20000,20000,20000,20000
7962,23000,20000,20000,20000,20000,20000
7963,23000,20000,20000,20000,20000,20000
7964,23000,20000,20000,20000,20000,20000
7965,23000,20000,20000,20000,20000,20000
7966,23000,20000,20000,20000,20000,20000
7967,23000,20000,20000,20000,20000,20000
7968,23000,20000,20000,20000,20000,20000
7969,23000,20000,20000,20000,20000,20000
7970,23000,20000,20000,20000,20000,20000
7971,23000,20000,20000,20000,20000,20000
7972,23000,20000,20000,20000,20000,20000
7973,23000,20000,20000,20000,20000,20000
7974,23000,20000,20000,20000,20000,20000
7975,23000,20000,20000,20000,20000,20000
7976,23000,20000,20000,20000,20000,20000
7977,23000,20000,20000,20000,20000,20000
7978,23000,20000,20000,20000,20000,20000
7979,23000,20000,20000,20000,20000,20000
7980,23000,20000,20000,20000,20000,20000
7981,23000,20000,20000,20000,20000,20000
7982,23000,20000,20000,20000,20000,20000
7983,23000,20000,20000,20000,20000,20000
7984,23000,20000,20000,20000,20000,20000
7985,23000,20000,20000,20000,20000,20000
7986,23000,20000,20000,20000,20000,20000
7987,23000,20000,20000,20000,20000,20000
7988,23000,20000,20000,20000,20000,20000
7989,23000,20000,20000,20000,20000,20000
7990,23000,20000,20000,20000,20000,20000
7991,23000,20000,20000,20000,20000,20000
7992,23000,20000,20000,20000,20000,20000
7993,23000,20000,20000,20000,20000,20000
7994,23000,20000,20000,20000,20000,20000
7995,23000,20000,20000,20000,20000,20000
7996,23000,20000,20000,20000,20000,20000
7997,23000,20000,20000,20000,20000,20000
7998,23000,20000,20000,20000,20000,20000
7999,23000,20000,20000,20000,20000,20000
8000,23000,20000,20000,20000,20000,20000
8001,23000,20000,20000,20000,20000,20000
8002,23000,20000,20000,20000,20000,20000
8003,23000,20000,20000,20000,20000,20000
8004,23000,20000,20000,20000,20000,20000
8005,23000,20000,20000,20000,20000,20000
8006,23000,20000,20000,20000,20000,20000
8007,23000,20000,20000,20000,20000,20000
8008,23000,20000,20000,20000,20000,20000
8009,23000,20000,20000,20000,20000,20000
8010,23000,20000,20000,20000,20000,20000
8011,23000,20000,20000,20000,20000,20000
8012,23000,20000,20000,20000,20000,20000
8013,23000,20000,20000,20000,20000,20000
8014,23000,20000,20000,20000,20000,20000
8015,23000,20000,20000,20000,20000,20000
8016,23000,20000,20000,20000,20000,20000
8017,23000,20000,20000,20000,20000,20000
8018,23000,20000,20000,20000,20000,20000
8019,23000,20000,20000,20000,20000,20000
8020,23000,20000,20000,20000,20000,20000
8021,23000,20000,20000,20000,20000,20000
8022,23000,20000,20000,20000,20000,20000
8023,23000,20000,20000,20000,20000,20000
8024,23000,20000,20000,20000,20000,20000
8025,23000,20000,20000,20000,20000,20000
8026,23000,20000,20000,20000,20000,20000
8027,23000,20000,20000,20000,20000,20000
8028,23000,20000,20000,20000,20000,20000
8029,23000,20000,20000,20000,20000,20000
8030,23000,20000,20000,20000,20000,20000
8031,23000,20000,20000,20000,20000,20000
8032,23000,20000,20000,20000,20000,20000
8033,23000,20000,20000,20000,20000,20000
8034,23000,20000,20000,20000,20000,20000
8035,23000,20000,20000,20000,20000,20000
8036,23000,20000,20000,20000,20000,20000
8037,23000,20000,20000,20000,20000,20000
8038,23000,20000,20000,20000,20000,20000
8039,23000,20000,20000,20000,20000,20000
8040,23000,20000,20000,20000,20000,20000
8041,23000,20000,20000,20000,20000,20000
8042,23000,20000,20000,20000,20000,20000
8043,23000,20000,20000,20000,20000,20000
8044,23000,20000,20000,20000,20000,20000
8045,23000,20000,20000,20000,20000,20000
8046,23000,20000,20000,20000,20000,20000
8047,23000,20000,20000,20000,20000,20000
8048,23000,20000,20000,20000,20000,20000
8049,23000,20000,20000,20000,20000,20000
8050,23000,20000,20000,20000,20000,20000
8051,23000,20000,20000,20000,20000,20000
8052,23000,20000,20000,20000,20000,20000
8053,23000,20000,20000,20000,20000,20000
8054,23000,20000,20000,20000,20000,20000
8055,23000,20000,20000,20000,20000,20000
8056,23000,20000,20000,20000,20000,20000
8057,23000,20000,20000,20000,20000,20000
8058,23000,20000,20000,20000,20000,20000
8059,23000,20000,20000,20000,20000,20000
8060,23000,20000,20000,20000,20000,20000
8061,23000,20000,20000,20000,20000,20000
8062,23000,20000,20000,20000,20000,20000
8063,23000,20000,20000,20000,20000,20000
8064,23000,20000,20000,20000,20000,20000
8065,23000,20000,20000,20000,20000,20000
8066,23000,20000,20000,20000,20000,20000
8067,23000,20000,20000,20000,20000,20000
8068,23000,20000,20000,20000,20000,20000
8069,23000,20000,20000,20000,20000,20000
8070,23000,20000,20000,20000,20000,20000
8071,23000,20000,20000,20000,20000,20000
8072,23000,20000,20000,20000,20000,20000
8073,23000,20000,20000,20000,20000,20000
8074,23000,20000,20000,20000,20000,20000
8075,23000,20000,20000,20000,20000,20000
8076,23000,20000,20000,20000,20000,20000
8077,23000,20000,20000,20000,20000,20000
8078,23000,20000,20000,20000,20000,20000
8079,23000,20000,20000,20000,20000,20000
8080,23000,20000,20000,20000,20000,20000
8081,23000,20000,20000,20000,20000,20000
8082,23000,20000,20000,20000,20000,20000
8083,23000,20000,20000,20000,20000,20000
8084,23000,20000,20000,20000,20000,20000
8085,23000,20000,20000,20000,20000,20000
8086,23000,20000,20000,20000,20000,20000
8087,23000,20000,20000,20000,20000,20000
8088,23000,20000,20000,20000,20000,20000
8089,23000,20000,20000,20000,20000,20000
8090,23000,20000,20000,20000,20000,20000
8091,23000,20000,20000,20000,20000,20000
8092,23000,20000,20000,20000,20000,20000
8093,23000,20000,20000,20000,20000,20000
8094,23000,20000,20000,20000,20000,20000
8095,23000,20000,20000,20000,20000,20000
8096,23000,20000,20000,20000,20000,20000
8097,23000,20000,20000,20000,20000,20000
8098,23000,20000,20000,20000,20000,20000
8099,23000,20000,20000,20000,20000,20000
8100,23000,20000,20000,20000,20000,20000
8101,23000,20000,20000,20000,20000,20000
8102,23000,20000,20000,20000,20000,20000
8103,23000,20000,20000,20000,20000,20000
8104,23000,20000,20000,20000,20000,20000
8105,23000,20000,20000,20000,20000,20000
8106,23000,20000,20000,20000,20000,20000
8107,23000,20000,20000,20000,20000,20000
8108,23000,20000,20000,20000,20000,20000
8109,23000,20000,20000,20000,20000,20000
8110,23000,20000,20000,20000,20000,20000
8111,23000,20000,20000,20000,20000,20000
8112,23000,20000,20000,20000,20000,20000
8113,23000,20000,20000,20000,20000,20000
8114,23000,20000,20000,20000,20000,20000
8115,23000,20000,20000,20000,20000,20000
8116,23000,20000,20000,20000,20000,20000
8117,23000,20000,20000,20000,20000,20000
8118,23000,20000,20000,20000,20000,20000
8119,23000,20000,20000,20000,20000,20000
8120,23000,20000,20000,20000,20000,20000
8121,23000,20000,20000,20000,20000,20000
8122,23000,20000,20000,20000,20000,20000
8123,23000,20000,20000,20000,20000,20000
8124,23000,20000,20000,20000,20000,20000
8125,23000,20000,20000,20000,20000,20000
8126,23000,20000,20000,20000,20000,20000
8127,23000,20000,20000,20000,20000,20000
8128,23000,20000,20000,20000,20000,20000
8129,23000,20000,20000,20000,20000,20000
8130,23000,20000,20000,20000,20000,20000
8131,23000,20000,20000,20000,20000,20000
8132,23000,20000,20000,20000,20000,20000
8133,23000,20000,20000,20000,20000,20000
8134,23000,20000,20000,20000,20000,20000
8135,23000,20000,20000,20000,20000,20000
8136,23000,20000,20000,20000,20000,20000
8137,23000,20000,20000,20000,20000,20000
8138,23000,20000,20000,20000,20000,20000
8139,23000,20000,20000,20000,20000,20000
8140,23000,20000,20000,20000,20000,20000
8141,23000,20000,20000,20000,20000,20000
8142,23000,20000,20000,20000,20000,20000
8143,23000,20000,20000,20000,20000,20000
8144,23000,20000,20000,20000,20000,20000
8145,23000,20000,20000,20000,20000,20000
8146,23000,20000,20000,20000,20000,20000
8147,23000,20000,20000,20000,20000,20000
8148,23000,20000,20000,20000,20000,20000
8149,23000,20000,20000,20000,20000,20000
8150,23000,20000,20000,20000,20000,20000
8151,23000,20000,20000,20000,20000,20000
8152,23000,20000,20000,20000,20000,20000
8153,23000,20000,20000,20000,20000,20000
8154,23000,20000,20000,20000,20000,20000
8155,23000,20000,20000,20000,20000,20000
8156,23000,20000,20000,20000,20000,20000
8157,23000,20000,20000,20000,20000,20000
8158,23000,20000,20000,20000,20000,20000
8159,23000,20000,20000,20000,20000,20000
8160,23000,20000,20000,20000,20000,20000
8161,23000,20000,20000,20000,20000,20000
8162,23000,20000,20000,20000,20000,20000
8163,23000,20000,20000,20000,20000,20000
8164,23000,20000,20000,20000,20000,20000
8165,23000,20000,20000,20000,20000,20000
8166,23000,20000,20000,20000,20000,20000
8167,23000,20000,20000,20000,20000,20000
8168,23000,20000,20000,20000,20000,20000
8169,23000,20000,20000,20000,20000,20000
8170,23000,20000,20000,20000,20000,20000
8171,23000,20000,20000,20000,20000,20000
8172,23000,20000,20000,20000,20000,20000
8173,23000,20000,20000,20000,20000,20000
8174,23000,20000,20000,20000,20000,20000
8175,23000,20000,20000,20000,20000,20000
8176,23000,20000,20000,20000,20000,20000
8177,23000,20000,20000,20000,20000,20000
8178,23000,20000,20000,20000,20000,20000
8179,23000,20000,20000,20000,20000,20000
8180,23000,20000,20000,20000,20000,20000
8181,23000,20000,20000,20000,20000,20000
8182,23000,20000,20000,20000,20000,20000
8183,23000,20000,20000,20000,20000,20000
8184,23000,20000,20000,20000,20000,20000
8185,23000,20000,20000,20000,20000,20000
8186,23000,20000,20000,20000,20000,20000
8187,23000,20000,20000,20000,20000,20000
8188,23000,20000,20000,20000,20000,20000
8189,23000,20000,20000,20000,20000,20000
8190,23000,20000,20000,20000,20000,20000
8191,23000,20000,20000,20000,20000,20000
8192,23000,20000,20000,20000,20000,20000
8193,23000,20000,20000,20000,20000,20000
8194,23000,20000,20000,20000,20000,20000
8195,23000,20000,20000,20000,20000,20000
8196,23000,20000,20000,20000,20000,20000
8197,23000,20000,20000,20000,20000,20000
8198,23000,20000,20000,20000,20000,20000
8199,23000,20000,20000,20000,20000,20000
8200,23000,20000,20000,20000,20000,20000
8201,23000,20000,20000,20000,20000,20000
8202,23000,20000,20000,20000,20000,20000
8203,23000,20000,20000,20000,20000,20000
8204,23000,20000,20000,20000,20000,20000
8205,23000,20000,20000,20000,20000,20000
8206,23000,20000,20000,20000,20000,20000
8207,23000,20000,20000,20000,20000,20000
8208,23000,20000,20000,20000,20000,20000
8209,23000,20000,20000,20000,20000,20000
8210,23000,20000,20000,20000,20000,20000
8211,23000,20000,20000,20000,20000,20000
8212,23000,20000,20000,20000,20000,20000
8213,23000,20000,20000,20000,20000,20000
8214,23000,20000,20000,20000,20000,20000
8215,23000,20000,20000,20000,20000,20000
8216,23000,20000,20000,20000,20000,20000
8217,23000,20000,20000,20000,20000,20000
8218,23000,20000,20000,20000,20000,20000
8219,23000,20000,20000,20000,20000,20000
8220,23000,20000,20000,20000,20000,20000
8221,23000,20000,20000,20000,20000,20000
8222,23000,20000,20000,20000,20000,20000
8223,23000,20000,20000,20000,20000,20000
8224,23000,20000,20000,20000,20000,20000
8225,23000,20000,20000,20000,20000,20000
8226,23000,20000,20000,20000,20000,20000
8227,23000,20000,20000,20000,20000,20000
8228,23000,20000,20000,20000,20000,20000
8229,23000,20000,20000,20000,20000,20000
8230,23000,20000,20000,20000,20000,20000
8231,23000,20000,20000,20000,20000,20000
8232,23000,20000,20000,20000,20000,20000
8233,23000,20000,20000,20000,20000,20000
8234,23000,20000,20000,20000,20000,20000
8235,23000,20000,20000,20000,20000,20000
8236,23000,20000,20000,20000,20000,20000
8237,23000,20000,20000,20000,20000,20000
8238,23000,20000,20000,20000,20000,20000
8239,23000,20000,20000,20000,20000,20000
8240,23000,20000,20000,20000,20000,20000
8241,23000,20000,20000,20000,20000,20000
8242,23000,20000,20000,20000,20000,20000
8243,23000,20000,20000,20000,20000,20000
8244,23000,20000,20000,20000,20000,20000
8245,23000,20000,20000,20000,20000,20000
8246,23000,20000,20000,20000,20000,20000
8247,23000,20000,20000,20000,20000,20000
8248,23000,20000,20000,20000,20000,20000
8249,23000,20000,20000,20000,20000,20000
8250,23000,20000,20000,20000,20000,20000
8251,23000,20000,20000,20000,20000,20000
